question,answer,label
임시 예비 지불금 지불 마감일까지 임시 지불에 대한 세금 금액을 지불하지 않는 경우,직전 연결사업연도의 산출세액을 기준으로 하는 방법을 사용한다.,법인세법
"계산에 대해 (추가 세금을 제외하고) 이전 사업 연도 (51-2 (1) 제외 또는 104-31 조의 경우에 대한 법인세로 확인 된 세금이없는 경우 특별 세금 제한에 관한 법률),",해당 중간예납기간의 법인세액을 기준으로 하는 방법 사용,법인세법
만료일이 유효 할 때까지 임시 지불이 유효 할 때까지 이전 사업에 의해 법인세 금액이 확인되지 않은 경우.,해당 중간예납기간의 법인세액을 기준으로 하는 방법 사용,법인세법
"첫해의 경우, 최근에 창출 된 회사 또는 부서 법인의 부서 후",해당 중간예납기간의 법인세액을 기준으로 하는 방법 사용,법인세법
합병 후 첫 사업에 따라 합병 자회사가 중간 세금을 지불하는 경우.,합병법인의 직전 사업연도  구분에 따른 사업연도를 모두 제1항제1호에 따른 직전 사업연도로 본다.,법인세법
합병 후 첫 사업에 따라 합병 자회사가 중간 세금을 지불하는 경우.,각 피합병법인의 합병등기일이 속하는 사업연도의 직전 사업연도  구분에 따른 사업연도를 모두 제1항제1호에 따른 직전 사업연도로 본다.,법인세법
"납세자 또는 지방 세무실 책임자 인 경우, 내부 법인에 오류가 있거나 보고서에없는 경우, 오류가 있거나없는 경우.",그 법인의 각 사업연도의 소득에 대한 법인세의 과세표준과 세액을 경정한다. ,법인세법
"한국 기업이 지불 보고서를 발표 한 경우, 계산 보고서의 전부 또는 일부가 지불, 판매 및 구매로 제출되지 않은 경우",그 법인의 각 사업연도의 소득에 대한 법인세의 과세표준과 세액을 경정한다. ,법인세법
납세자 관할권의 납세자 또는 지방 세금 서비스의 현지 세금 서비스 책임자는 국내 기업이 대상의 규모와 판매 상태로보고된다고 보고서는 보고서가 잘못된 것으로 결정되었다고 밝혔다.,그 법인의 각 사업연도의 소득에 대한 법인세의 과세표준과 세액을 경정한다. ,법인세법
신용 카드 판매자 가입에 대한 요구 사항에 해당하는 회사가 신용 카드 판매자로 등록하지 않는 경우 (회사 만.,그 법인의 각 사업연도의 소득에 대한 법인세의 과세표준과 세액을 경정한다. ,법인세법
"내부 자회사가 신용 카드 처리를 거부하는 경우, 가맹점의 신용 카드가 정당한 이유없이 위반하기 때문에",그 법인의 각 사업연도의 소득에 대한 법인세의 과세표준과 세액을 경정한다. ,법인세법
"국내 기업이 제휴사 자금 매장의 구성원으로 지정된 회사에 가입하지 않은 경우, 정당한 이유없이 제휴 머니 스토어에 가입하지 않으면 (이하 참조)",그 법인의 각 사업연도의 소득에 대한 법인세의 과세표준과 세액을 경정한다. ,법인세법
내부 법인이 정당한 이유없이 금전적 영수증 발행을 거부하는 경우 또는 사실과 다르게 생산되는 경우,그 법인의 각 사업연도의 소득에 대한 법인세의 과세표준과 세액을 경정한다. ,법인세법
납세자 관할권의 납세자는 법인 세금 기반과 법인세 상환 후 사업 연도의 세금 금액을 수정하여 적자가 줄어든 경우 적자가 줄어든다는 것입니다.,환급세액(제1호 및 제2호의,법인세법
"납세자, 납세자 관할권의 납세자는 법인세 기반과 적자가 발생한 이전 사업의 세금 금액을 수정하여 줄어 듭니다.",환급세액(제1호 및 제2호의,법인세법
"납세자 관할권의 납세자 인 경우, 중소기업에 해당하지 않는 한국 기업은 법인세를 반환합니다.",환급세액(제1호 및 제2호의,법인세법
정의 진술을 제출 해야하는 국내 기업이 성명서를 제출하지 않는 경우.,그 주식등의 액면금액 또는 출자가액의 100분의 1을 가산세로 해당 사업연도의 법인세액에 더하여 납부하여야 한다.,법인세법
주식에 대한 보고서를 제출 해야하는 내부 회사가 주식의 변경 사항을 놓치는 경우,그 주식등의 액면금액 또는 출자가액의 100분의 1을 가산세로 해당 사업연도의 법인세액에 더하여 납부하여야 한다.,법인세법
한국 자회사가 제출 한 신청서가 지위에 대한 진술서를 제출 해야하는 경우 대통령이 규정 한 모호한 사업입니다.,그 주식등의 액면금액 또는 출자가액의 100분의 1을 가산세로 해당 사업연도의 법인세액에 더하여 납부하여야 한다.,법인세법
내부 법인이 금전적 영수증으로 위반하고 가입하지 않는 경우 또는 입국 기간이 가입 한 경우 :,"대통령령으로 정하는 업종에서 발생한 수입금액만 해당하며, 세금계산서 발급분 등 대통령령으로 정하는 수입금액은 제외한다)의 100분의 1에 가입하지 아니한 기간을 고려하여 대통령령으로 정하는 바에 따라 계산한 비율을 곱한 금액",법인세법
"내부 자회사가 금전적 영수증 석방을 거부하거나 사실과 다르게 출판하는 경우, 후속 단락 6에 따라 세무서장에게 통지 해야하는 경우 (자금 수령에 따라 금액이 제외 된 경우). : 5/100 (사례에서 발행 된 금액의 차이)은 5,000 원 (케이스가 지불 한 금액)이 5,000 원 미만입니다.5000 원한 경우)",다음 각 호의 구분에 따른 금액을 가산세로 해당 사업연도의 법인세액에 더하여 납부하여야 한다. ,법인세법
내부 법인이 금전적 영수증을 발행하지 않는 경우 (국가 의료 보험법에 따른 보험 혜택과 같은 대통령 법령에 의해 규정 된 사건을 제외하고),100분의 10으로 한다,법인세법
불법 행위 또는 부재로부터 거래 가격을받은 날로부터 10 일 이내에 유능한 세금 서비스에서 자발적으로 통신하는 경우 또는 금전적 영수증을 자발적으로 석방하는 경우,100분의 10으로 한다,
"일일 소득에 대한 지불 신청이 매일 마감되는 경우, 소득 지불 날짜의 다음 분기 말에 마감 또는 붕괴"," 휴업일, 폐업일 또는 해산일이 속하는 분기의 마지막 달의 다음 달 말일)까지 제출하는 경우  ",법인세법
"평생 동안 손익 계산서는 6 개월의 마지막 달의 다음 달이 끝날 무렵입니다 (폐쇄, 폐쇄 또는 용해시"," 휴업일, 폐업일 또는 해산일이 속하는 반기의 마지막 달의 다음 달 말일)까지 제출하는 경우  ",법인세법
"연결 방법에 적용되는 화합물 사이의 포괄적 인 융합, 분리 또는 합병 및 획득의 경우,","그 합병일, 분할일 또는 교환ㆍ이전일이 속하는 연결사업연도에 한정하여 연결납세방식을 적용할 수 있다. ",법인세법
연결 대상이되는 화합물 간의 포괄적 인 교환 및 주식 양도 (특별 과세에 관한 법률 제 38 조에 따라 세금의 경우에만 해당),"그 합병일, 분할일 또는 교환ㆍ이전일이 속하는 연결사업연도에 한정하여 연결납세방식을 적용할 수 있다. ",법인세법
"포괄적 인 교환기의 경우 또는 연결 회사의 합병, 분리 또는 주식의 양도의 경우 연결 방법에 적용됩니다.","그 합병일, 분할일 또는 교환ㆍ이전일이 속하는 연결사업연도에 한정하여 연결납세방식을 적용할 수 있다. ",법인세법
연결 납세자는 연결 프로젝트 중에 연결 방법의 승인이 취소 될 때 불가피하며 연결 ​​사업의 시작일로부터 4 년 이내에 끝납니다.,익금 또는 손금에 각각 산입하지 않아도 됩니다,법인세법
"대통령 법령에 의해 규정 된 불가피한 이유가있는 경우, 연결 방법의 적용 승인이 취소 될 때 업무 연도의 업무 또는 손바닥에 소득 또는 부족이 포함됩니다.",익금 또는 손금에 각각 산입하지 않아도 됨,
연결 세금 방법에 적용된 각 자회사는 연결 시스템과 다음 연결 사업 이후 4 년 이내에 완료되며 비즈니스 연결 사업 중에 연결 세금 방법이 승인되었습니다. 다른 통합 자회사의 금액을 결합한 해당 법인의 부족 : 수신 세금 납부 방법의 금액 또는 지불은 취소 된 비즈니스 정원의 작업 또는 지불에 포함되어야합니다. 대통령 법령,익금 또는 손금에 각각 산입하지 않아도 된답니다,법인세법
"통합 프로세스의 관계를 분리하는 것 외에도, 소득 또는 결함의 양은 사업 연도의 업무 또는 손바닥에 포함되어야하며,이 이유의 원인은 발생합니다.대통령 법령에 의해 규정 된 필연적 인 이유가 있다면.",익금 또는 손금에 각각 산입하지 않아도 돼요,법인세법
"소득 금액 사이의 연결 분할에 따라, 소득 금액은 사업 연도의 취득 또는 손바닥에 포함되어야하며,이 이유의 원인이 발생합니다. 그러나, 불가피한 이유가 있다면 대통령직",익금 또는 손금에 각각 산입하지 않아도 됩니다,법인세법
회사의 인수에 포함되어야합니다.,익금 또는 손금에 각각 산입하지 않아도 돼요,법인세법
"그것은 회사의 손바닥에 포함되어야하지만, 불가피한 이유가 있다면, 불가피한 이유가 있습니다.",익금 또는 손금에 각각 산입하지 않아도 됩니다,법인세법
"제 93 (1)에서 6 번에서 8 번에서 10 번에서 내부 출처의 소득의 경우,","같은 조 각 호의 소득별 수입금액으로 한다. 다만, 그 수입금액에서 대통령령으로 정하는 바에 따라 확인된 해당 유가증권의 취득가액 및 양도비용을 공제하여 계산한 금액으로 할 수 있다.",법인세법
출처의 내부 소득 금액 (내부 부동산 Chooncheon Reate Eate Galaxy를 제외하고)은 내부 일자리가없는 외국 기업입니다.,대통령령으로 정하는 정상가격(이하 이 호에서 “정상가격” 이라 한다)을 해당 수입금액으로 한다.  금액으로 한다. ,법인세법
"외국 자회사의 각 사업 연도 출처의 내부 소득 금액 중 국내 부동산 부동산으로 인한 소득 금액은 자산의 양도 가치를 취득하는 비용입니다 (이하“지구 등”이라고합니다. 그러나이 그룹에서),), 세금 및 상속 및 세금에 대한 세금 및 선물에 대한 세금에 대한 법률에 따라, 외국 자회사는 상속 과세의 과세 가격에 포함되지 않은 재산 또는 선물은 토지 등으로 옮겨집니다. 포인터.",그 토지등을 출연한 출연자의 취득가액을 그 외국법인의 취득가액으로 한다.  금액을 뺀 금액으로 한다. ,법인세법
외국 자회사가 한국 의이 외국 기업의 다음 목에 대한 계약을 완료하기 위해 권한을 가진 사업을 수행하는 경우," 사업장 소재지(사업장이 없는 경우에는 주소지로 하고, 주소지가 없는 경우에는 거소지로 한다)에 국내사업장을 둔 것으로 본다.",법인세법
